,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
99,Lrg RM w/Fireplace $700/mth,2017-02-20 13:32,newyork,5993330041,https://newyork.craigslist.org/que/abo/5993330041.html,1.0,,700.0,https://newyork.craigslist.org/reply/nyc/abo/5993330041,
0,Brand New  One Br Apt Near Yankee Stadium 4-D Train Easy Approval,2017-02-22 08:20,newyork,6006172655,https://newyork.craigslist.org/brx/abo/6006172655.html,1.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6006172655,
1,FFLD SUNNY 2BR 1ST FLR APT NEAR DOWNTOWN RR/BEACH AREA,2017-02-22 08:20,newyork,5984602165,https://newyork.craigslist.org/fct/abo/5984602165.html,2.0,1020.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/5984602165,
2,"REMODELED, SUNNY 2BR FFLD 3RD FLR APT",2017-02-22 08:20,newyork,5997410256,https://newyork.craigslist.org/fct/abo/5997410256.html,2.0,900.0,1425.0,https://newyork.craigslist.org/reply/nyc/abo/5997410256,
3,REMODELED SUNNY 1BR FFLD SMALL FFLD HOUSE NEAR METRO RR,2017-02-22 08:20,newyork,5997409928,https://newyork.craigslist.org/fct/abo/5997409928.html,1.0,800.0,1400.0,https://newyork.craigslist.org/reply/nyc/abo/5997409928,
4,One bedroom,2017-02-22 08:10,newyork,5976643871,https://newyork.craigslist.org/brx/abo/5976643871.html,1.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/5976643871,
5,Big One bedroom,2017-02-22 08:09,newyork,5976676568,https://newyork.craigslist.org/brx/abo/5976676568.html,1.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/5976676568,
6,AVAILABLE**LARGE BEDROOM**BILLS INCLUDED**LAUNDRY**RENOVATED,2017-02-22 08:06,newyork,5975387697,https://newyork.craigslist.org/fct/abo/5975387697.html,1.0,1700.0,1250.0,https://newyork.craigslist.org/reply/nyc/abo/5975387697,
7,AVAILABLE**RENOVATED STUDIO**BILLS INCLUDED**LAUNDRY**RENOVATED,2017-02-22 08:06,newyork,5979238546,https://newyork.craigslist.org/fct/abo/5979238546.html,1.0,650.0,1250.0,https://newyork.craigslist.org/reply/nyc/abo/5979238546,
8,$1100 / 1br - Bright Cottage - Nicely Upgraded - Friendly Pet Welcomed,2017-02-22 07:54,newyork,6014474154,https://newyork.craigslist.org/wch/abo/6014474154.html,1.0,,1100.0,https://newyork.craigslist.org/reply/nyc/abo/6014474154,
9,One bedroom apartment,2017-02-22 07:36,newyork,5997449723,https://newyork.craigslist.org/stn/abo/5997449723.html,1.0,735.0,1455.0,https://newyork.craigslist.org/reply/nyc/abo/5997449723,
10,New Renovated 3RD FL 2BRD APARTMENT CLOSE THE THE BEARSELY AREA,2017-02-22 05:48,newyork,6014397423,https://newyork.craigslist.org/fct/abo/6014397423.html,2.0,800.0,1200.0,https://newyork.craigslist.org/reply/nyc/abo/6014397423,
11,FOR RENT,2017-02-22 05:02,newyork,6014388744,https://newyork.craigslist.org/lgi/abo/6014388744.html,1.0,,1250.0,https://newyork.craigslist.org/reply/nyc/abo/6014388744,
12,New Renovated 2ND FL 3BRD APARTMENT CLOSE THE THE BEARSELY AREA,2017-02-22 05:01,newyork,6014394881,https://newyork.craigslist.org/fct/abo/6014394881.html,3.0,1100.0,1375.0,https://newyork.craigslist.org/reply/nyc/abo/6014394881,
13,New Renovated 1ST FL 3BRD APARTMENT CLOSE THE THE BEARSELY AREA,2017-02-22 04:53,newyork,6014391534,https://newyork.craigslist.org/fct/abo/6014391534.html,3.0,,1425.0,https://newyork.craigslist.org/reply/nyc/abo/6014391534,
14,FOR RENT,2017-02-22 04:35,newyork,6014387450,https://newyork.craigslist.org/lgi/abo/6014387450.html,1.0,,1250.0,https://newyork.craigslist.org/reply/nyc/abo/6014387450,
15,FOR RENT,2017-02-22 03:58,newyork,6014385583,https://newyork.craigslist.org/lgi/abo/6014385583.html,1.0,,1250.0,https://newyork.craigslist.org/reply/nyc/abo/6014385583,
16,VERY NICE 1BR APT AVAILABLE NOW,2017-02-22 03:13,newyork,6014335326,https://newyork.craigslist.org/wch/abo/6014335326.html,1.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6014335326,
17,"Magnificent New York Studio Wifi, WC/ Parking Available",2017-02-22 02:56,newyork,6010941220,https://newyork.craigslist.org/mnh/abo/6010941220.html,1.0,625.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6010941220,
18,Apt for rent 1bed 1bath,2017-02-22 02:49,newyork,6014373753,https://newyork.craigslist.org/stn/abo/6014373753.html,1.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6014373753,
19,Available Now,2017-02-22 02:44,newyork,6014376363,https://newyork.craigslist.org/brx/abo/6014376363.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014376363,
20,**OPEN HOUSE**BRAND NEW RENOVATION* GRANITE- SS APPL,2017-02-22 02:07,newyork,6004213368,https://newyork.craigslist.org/que/abo/6004213368.html,1.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6004213368,
21,East 49 STREET,2017-02-22 01:57,newyork,5981456088,https://newyork.craigslist.org/brk/abo/5981456088.html,1.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/5981456088,
22,LARGE 2 BEDROOM APARTMENT- EXCELLENT CONDITION- $1250,2017-02-22 01:45,newyork,6014291573,https://newyork.craigslist.org/que/abo/6014291573.html,2.0,,1250.0,https://newyork.craigslist.org/reply/nyc/abo/6014291573,
23,$1400 Private Master Bedroom and Bathroom with Balcony (Prospect Heig,2017-02-22 01:38,newyork,6014284577,https://newyork.craigslist.org/brk/abo/6014284577.html,1.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6014284577,
24,1 bedroom basement apartment for rent,2017-02-22 00:53,newyork,6014331888,https://newyork.craigslist.org/que/abo/6014331888.html,1.0,,1100.0,https://newyork.craigslist.org/reply/nyc/abo/6014331888,
25,ONE BEDROOM FOR RENT,2017-02-22 00:11,newyork,6014237178,https://newyork.craigslist.org/stn/abo/6014237178.html,1.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6014237178,
26,"2th Floor Elevator, Good Condition all new Renovated,New Kitchen",2017-02-21 23:58,newyork,5982957239,https://newyork.craigslist.org/brx/abo/5982957239.html,1.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/5982957239,
27,"2nd Floor Building, Good Condition All new Renovated,New Kitchen",2017-02-21 23:57,newyork,5978665780,https://newyork.craigslist.org/brx/abo/5978665780.html,1.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/5978665780,
28,"3rd Floor Walkup, Good Condition all new. Near Brockner Express",2017-02-21 23:49,newyork,6014294604,https://newyork.craigslist.org/brx/abo/6014294604.html,1.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6014294604,
29,"5th Floor Build, Good Condition All new Renovated,New Kitchen",2017-02-21 23:14,newyork,6005694841,https://newyork.craigslist.org/brx/abo/6005694841.html,1.0,,1275.0,https://newyork.craigslist.org/reply/nyc/abo/6005694841,
30,"3rd Floor Elevator, Good Condition all new. Near broadway",2017-02-21 23:13,newyork,5988764033,https://newyork.craigslist.org/brx/abo/5988764033.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/5988764033,
31,"3rd Floor Building, Good Condition All new Renovated,New Kitchen",2017-02-21 23:10,newyork,6005692411,https://newyork.craigslist.org/brx/abo/6005692411.html,1.0,,1150.0,https://newyork.craigslist.org/reply/nyc/abo/6005692411,
32,1 BR Luxury Apartment Walking Distance to Beach,2017-02-21 23:03,newyork,6014260267,https://newyork.craigslist.org/fct/abo/6014260267.html,1.0,,1200.0,https://newyork.craigslist.org/reply/nyc/abo/6014260267,
33,Furnished Bedroom Sublet March 1 - May 31,2017-02-21 22:52,newyork,6014159791,https://newyork.craigslist.org/mnh/abo/6014159791.html,1.0,350.0,1390.0,https://newyork.craigslist.org/reply/nyc/abo/6014159791,
34,Home owner,2017-02-21 22:40,newyork,6014184126,https://newyork.craigslist.org/lgi/abo/6014184126.html,1.0,875.0,1450.0,https://newyork.craigslist.org/reply/nyc/abo/6014184126,
35,Scandinavian Style,2017-02-21 22:26,newyork,5992552614,https://newyork.craigslist.org/que/abo/5992552614.html,1.0,650.0,1040.0,https://newyork.craigslist.org/reply/nyc/abo/5992552614,
36,Newly Constructed 1 Bedroom Basement Apt,2017-02-21 22:26,newyork,6014113102,https://newyork.craigslist.org/fct/abo/6014113102.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014113102,
37,1 BDRB 2 BLOCKS QUEENS BLVD R M COSTCO,2017-02-21 22:21,newyork,6003796812,https://newyork.craigslist.org/que/abo/6003796812.html,1.0,700.0,1375.0,https://newyork.craigslist.org/reply/nyc/abo/6003796812,
38,Newly Constructed 1 Bedroom Basement Apt,2017-02-21 22:18,newyork,6014110496,https://newyork.craigslist.org/fct/abo/6014110496.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014110496,
39,* $1200-1BR in SOUTH SLOPE 2BR apartment *,2017-02-21 22:15,newyork,6014139277,https://newyork.craigslist.org/brk/abo/6014139277.html,1.0,,1200.0,https://newyork.craigslist.org/reply/nyc/abo/6014139277,
40,Renovated 2 bdrm/2bath,2017-02-21 22:10,newyork,6014204023,https://newyork.craigslist.org/wch/abo/6014204023.html,2.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6014204023,
41,Apt. con 2 cuartos de dormir/2 banos,2017-02-21 22:09,newyork,6014212677,https://newyork.craigslist.org/wch/abo/6014212677.html,2.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6014212677,
42,"New Renovation-1BR $1,300",2017-02-21 22:06,newyork,6014169296,https://newyork.craigslist.org/brx/abo/6014169296.html,1.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6014169296,
43,east flatbush beautiful ♖ one bedrom wood floors,2017-02-21 22:05,newyork,5973362402,https://newyork.craigslist.org/brk/abo/5973362402.html,1.0,,1450.0,https://newyork.craigslist.org/reply/nyc/abo/5973362402,
44,Rooms for rent,2017-02-21 22:02,newyork,6014104268,https://newyork.craigslist.org/brk/abo/6014104268.html,3.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014104268,
45,Newly Constructed 1 Bedroom Basement Apt,2017-02-21 22:01,newyork,6014115803,https://newyork.craigslist.org/fct/abo/6014115803.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014115803,
46,New One-bedroom Apartment,2017-02-21 21:46,newyork,6014174869,https://newyork.craigslist.org/stn/abo/6014174869.html,1.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6014174869,
47,Bpt.Palisade Ave 2BR. $1050,2017-02-21 21:43,newyork,5988377065,https://newyork.craigslist.org/fct/abo/5988377065.html,2.0,,1050.0,https://newyork.craigslist.org/reply/nyc/abo/5988377065,
48,Newly Constructed 1 Bedroom Basement Apt,2017-02-21 21:37,newyork,6014106089,https://newyork.craigslist.org/fct/abo/6014106089.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6014106089,
49,North End First Floor available 3/1!!,2017-02-21 21:25,newyork,6014044736,https://newyork.craigslist.org/fct/abo/6014044736.html,3.0,1200.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6014044736,
50,AFFORDABLE 1BR IN ENY! AVAILABLE ASAP!,2017-02-21 21:24,newyork,6014031682,https://newyork.craigslist.org/brk/abo/6014031682.html,1.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6014031682,
51,Just Renovated 2 Bed/1 Bath! Upscale! Easy Commute! Medical Students!,2017-02-21 21:23,newyork,6014023059,https://newyork.craigslist.org/jsy/abo/6014023059.html,2.0,,1150.0,https://newyork.craigslist.org/reply/nyc/abo/6014023059,
52,2 Flrs Living Space! 3Bed/1Ba! Just Renovated! W/D Hookups and Parking,2017-02-21 21:19,newyork,6014031069,https://newyork.craigslist.org/jsy/abo/6014031069.html,3.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6014031069,
53,"Just Renovated 2 Bed/1 Bath! Upscale! Easy Commute! FREE 50"" TV Newark",2017-02-21 21:03,newyork,6014018441,https://newyork.craigslist.org/jsy/abo/6014018441.html,2.0,,1150.0,https://newyork.craigslist.org/reply/nyc/abo/6014018441,
54,JFK AREA WALKING DISTANCE TO LONG TERM PARKING,2017-02-21 20:56,newyork,5982112921,https://newyork.craigslist.org/que/abo/5982112921.html,1.0,700.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/5982112921,
55,"Nice area, large 2 bed apt., 25 min to Fairfield, New Haven, Wtby",2017-02-21 20:53,newyork,6001928189,https://newyork.craigslist.org/fct/abo/6001928189.html,2.0,1300.0,1250.0,https://newyork.craigslist.org/reply/nyc/abo/6001928189,
56,1 br in shippan UTILITIES INCLUDED,2017-02-21 20:49,newyork,6014103575,https://newyork.craigslist.org/fct/abo/6014103575.html,1.0,600.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6014103575,
57,$1300 1 bedroom apt close to queens college and flushing,2017-02-21 20:48,newyork,6014128607,https://newyork.craigslist.org/que/abo/6014128607.html,1.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6014128607,
58,"2BR Convenient to Beaches, Train, Schools, Universities",2017-02-21 20:48,newyork,6004497031,https://newyork.craigslist.org/fct/abo/6004497031.html,2.0,900.0,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6004497031,
59,3Bed/1Bath Unit Available NOW! Brand New! Weequahic Park - Wainwright!,2017-02-21 20:48,newyork,6014025527,https://newyork.craigslist.org/jsy/abo/6014025527.html,3.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6014025527,
60,Inexpensive Hoboken Apartment 1br in 2br apartment available,2017-02-21 20:46,newyork,6010102458,https://newyork.craigslist.org/jsy/abo/6010102458.html,2.0,,1200.0,https://newyork.craigslist.org/reply/nyc/abo/6010102458,
61,Brand New One Bedroom Apartment 5 min. LIRR Smithtown Train Station,2017-02-21 20:45,newyork,6008466051,https://newyork.craigslist.org/lgi/abo/6008466051.html,1.0,300.0,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6008466051,
62,Bridgeport 3BR North End available now!!,2017-02-21 20:43,newyork,6014043729,https://newyork.craigslist.org/fct/abo/6014043729.html,3.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6014043729,
63,Room for rent,2017-02-21 20:30,newyork,6007507518,https://newyork.craigslist.org/brk/abo/6007507518.html,1.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6007507518,
64,First Floor 1 bedroom Apartment with private entrance.,2017-02-21 20:30,newyork,6014107142,https://newyork.craigslist.org/lgi/abo/6014107142.html,1.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6014107142,
65,"No Fee! Furnished spacious 1BR+den, Heat/Hot water Inc. 2 blk to PATH",2017-02-21 20:05,newyork,6013941392,https://newyork.craigslist.org/jsy/abo/6013941392.html,2.0,900.0,1090.0,https://newyork.craigslist.org/reply/nyc/abo/6013941392,
66,"Magnificent New York Studio Wifi, WC/ Parking Available",2017-02-21 20:04,newyork,6009813907,https://newyork.craigslist.org/mnh/abo/6009813907.html,1.0,625.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6009813907,
67,"Magnificent New York Studio Wifi, WC/ Parking Available",2017-02-21 20:02,newyork,6009718042,https://newyork.craigslist.org/mnh/abo/6009718042.html,1.0,625.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6009718042,
68,Large 1 Bedroom Avail in 3 Bedroom Apt-Drmn Bld for March 1st Move In,2017-02-21 19:44,newyork,6013908307,https://newyork.craigslist.org/mnh/abo/6013908307.html,1.0,,1450.0,https://newyork.craigslist.org/reply/nyc/abo/6013908307,
69,Beautiful High Celing Duplex in the heart of Williamsburg!!,2017-02-21 19:33,newyork,6013957524,https://newyork.craigslist.org/brk/abo/6013957524.html,3.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6013957524,
70,Large 1 Bedroom Avail in 3 Bedroom Apt-Drmn Bld for March 1st Move In,2017-02-21 19:32,newyork,6013912135,https://newyork.craigslist.org/mnh/abo/6013912135.html,1.0,,1450.0,https://newyork.craigslist.org/reply/nyc/abo/6013912135,
71,new  big  apt. close to pratt no fee J.G train,2017-02-21 19:25,newyork,6013885626,https://newyork.craigslist.org/brk/abo/6013885626.html,1.0,,1499.0,https://newyork.craigslist.org/reply/nyc/abo/6013885626,
72,Bridgeport One Bedroom  Near Merrit Parkway,2017-02-21 19:25,newyork,5972526047,https://newyork.craigslist.org/fct/abo/5972526047.html,1.0,650.0,1125.0,https://newyork.craigslist.org/reply/nyc/abo/5972526047,
73,1 bedroom 1 bath apartment,2017-02-21 19:17,newyork,6004318231,https://newyork.craigslist.org/wch/abo/6004318231.html,1.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6004318231,
74,Large 1 Bedroom Avail in 3 Bedroom Apt-Drmn Bld for March 1st Move In,2017-02-21 19:12,newyork,6013916231,https://newyork.craigslist.org/mnh/abo/6013916231.html,1.0,,1450.0,https://newyork.craigslist.org/reply/nyc/abo/6013916231,
75,West Babylon 1br - Full bath - driveway parking - private entrance,2017-02-21 18:54,newyork,6013859145,https://newyork.craigslist.org/lgi/abo/6013859145.html,1.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6013859145,
76,No brokers 3beds bronx apartment,2017-02-21 18:53,newyork,6013967835,https://newyork.craigslist.org/brx/abo/6013967835.html,3.0,,1275.0,https://newyork.craigslist.org/reply/nyc/abo/6013967835,
77,Master bedroom in Newport for rent ASAP,2017-02-21 18:48,newyork,6013982039,https://newyork.craigslist.org/jsy/abo/6013982039.html,2.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6013982039,
78,Oakwood,2017-02-21 18:39,newyork,6013959768,https://newyork.craigslist.org/stn/abo/6013959768.html,1.0,,1200.0,https://newyork.craigslist.org/reply/nyc/abo/6013959768,
79,Favored queens 2beds 1bed,2017-02-21 18:30,newyork,6013958984,https://newyork.craigslist.org/que/abo/6013958984.html,2.0,,1425.0,https://newyork.craigslist.org/reply/nyc/abo/6013958984,
80,SHEEPSHEAD BAY-AVE Z&BEDFORD; -1  BEAUTIFUL LARGE BEDROOM WITH PATIO,2017-02-21 18:23,newyork,5993359792,https://newyork.craigslist.org/brk/abo/5993359792.html,1.0,,1375.0,https://newyork.craigslist.org/reply/nyc/abo/5993359792,
81,2 bedroom apartment in private home.,2017-02-21 18:07,newyork,6008041794,https://newyork.craigslist.org/brx/abo/6008041794.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6008041794,
82,1st FLOOR SPACIOUS STUDIO AVAILABLE IN QUEENS,2017-02-21 17:58,newyork,6006589199,https://newyork.craigslist.org/que/abo/6006589199.html,1.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6006589199,
83,"Great Bayonne Location! Near Jfk, schools and library!",2017-02-21 17:58,newyork,6013914906,https://newyork.craigslist.org/jsy/abo/6013914906.html,1.0,,1150.0,https://newyork.craigslist.org/reply/nyc/abo/6013914906,
84,Large 1 Bedroom Avail in 3 Bedroom Apt-Drmn Bld for March 1st Move In,2017-02-21 17:51,newyork,6009207541,https://newyork.craigslist.org/mnh/abo/6009207541.html,1.0,,1450.0,https://newyork.craigslist.org/reply/nyc/abo/6009207541,
85,Large 1 Bedroom Avail in 3 Bedroom Apt-Drmn Bld for March 1st Move In,2017-02-21 17:51,newyork,6009202312,https://newyork.craigslist.org/mnh/abo/6009202312.html,1.0,,1450.0,https://newyork.craigslist.org/reply/nyc/abo/6009202312,
86,ONE BEDROOM AVAILABLE - River Commons Apartments,2017-02-21 17:50,newyork,6013833903,https://newyork.craigslist.org/fct/abo/6013833903.html,1.0,760.0,1338.0,https://newyork.craigslist.org/reply/nyc/abo/6013833903,
87,Oversized Wilton Cottage!!,2017-02-21 17:45,newyork,6013745679,https://newyork.craigslist.org/fct/abo/6013745679.html,1.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6013745679,
88,**$500 off first month** Great one bedroom in Black Rock!!!,2017-02-21 17:43,newyork,5987544814,https://newyork.craigslist.org/fct/abo/5987544814.html,1.0,,1065.0,https://newyork.craigslist.org/reply/nyc/abo/5987544814,
